1750712,39499,cnaphalocrocis medinalis granulovirus,VHostDB
1675862,45612,diatraea saccharalis granulovirus,VHostDB
654964,144832,diaphania pulverulentalis nucleopolyhedrovirus
554817,151937,condylorrhiza vestigialis multiple nucleopolyhedrovirus
72003,187958,diatraea saccharalis densovirus,VHostDB
