1972700,14943,diamondback moth iflavirus,VHostDB
379891,173743,plutella xylostella multiple nucleopolyhedrovirus,VHostDB
307473,179070,plutella maculipennis nucleopolyhedrovirus
98383,187463,plutella xylostella granulovirus,VHostDB
