Sergestidae,1
Atyidae,22
Varunidae,4
Sesarmidae,12
Sicyoniidae,1
Parastacidae,4
Majidae,1
Ocypodidae,2
Portunidae,16
Cancridae,1
Diogenidae,1
Palinuridae,1
Palaemonidae,9
Penaeidae,56
NA,81
