Rhynchobatidae,2
Moronidae,4
Polynemidae,1
Sillaginidae,1
Sciaenidae,8
Pomacentridae,1
Sphyraenidae,1
Soricidae,52
Talpidae,3
Tenrecidae,1
Erinaceidae,8
Centropomidae,5
NA,2276
