1387984,78359,ophiostoma mitovirus 7
1387983,78360,ophiostoma mitovirus 1c
349683,176128,ophiostoma quercus partitivirus
349680,176131,ophiostoma minus totivirus
348096,176408,ophiostoma mitovirus 3b
348095,176409,ophiostoma mitovirus 1b
348094,176410,ophiostoma mitovirus 1a
347482,176437,ophiostoma partitivirus 1
198597,183780,ophiostoma mitovirus 3a,VHostDB
88389,187603,ophiostoma mitovirus 6,VHostDB
88388,187604,ophiostoma mitovirus 5,VHostDB
88387,187605,ophiostoma mitovirus 4,VHostDB
