Chenopodiaceae,102
Limeaceae,2
Plumbaginaceae,1
Polygonaceae,5
Cactaceae,7
Basellaceae,2
Caryophyllaceae,14
Amaranthaceae,8
Aizoaceae,1
Nyctaginaceae,13
Phytolaccaceae,1
