1923688,20981,wuchang cockroach virus 4,VHostDB
1608097,53197,wuchang cockroach virus 1,VHostDB
1154691,104245,blattella germanica densovirus-like virus
648333,145639,periplaneta fuliginosa densovirus guo/2000
220638,182934,blattella germanica densovirus 1,VHostDB
97344,187476,periplaneta fuliginosa densovirus,VHostDB
