1655645,47274,parabacteroides phage yz-2015b,VHostDB
1655644,47275,parabacteroides phage yz-2015a,VHostDB
1105171,108887,bacteroides phage b124-14,VHostDB
99179,187439,bacteroides phage b40-8,VHostDB
45332,188829,prevotella phage phi ar29
