1972623,14963,ngaingan hapavirus,VHostDB
1118369,107649,wobbly possum disease virus,VHostDB
759701,131159,bettongia penicillata papillomavirus 1,VHostDB
394239,171863,koala retrovirus,VHostDB
263532,181234,possum enterovirus w6,VHostDB
263531,181235,possum enterovirus w1,VHostDB
137443,186311,macropodid alphaherpesvirus 1,VHostDB
103821,187304,trichosurus vulpecula papillomavirus
99269,187421,phascolarctos cinereus retrovirus
64296,188206,edge hill virus,VHostDB
11020,190825,barmah forest virus,VHostDB
